date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2024-11-29,12.929938758170815,11.900253492123221,423417.961783,422343.428736,USDT,99.74622402826863
2024-12-06,18.73797397420613,17.366466143523578,500919.77324,419781.319577,USDT,83.80210604620612
2024-12-13,13.485314148589989,11.659628443898239,477136.94834,424178.911565,USDT,88.9008728082691
2024-12-20,10.112417841669812,7.778509221628051,673850.574235,572706.570712,USDT,84.99014360300497
2024-12-27,12.320185903184012,10.605236184718697,598819.927665,576021.626338,USDT,96.19279515030532
2025-01-03,12.110573359576273,10.431685327040128,633617.982487,535288.53231,USDT,84.48127217111971
2025-01-10,10.906485871941817,9.045363008279642,614894.666026,536425.670736,USDT,87.23862807314023
2025-01-17,8.580653656583953,5.869739693929643,999113.946412,653341.495768,USDT,65.39209047319059
2025-01-24,12.277093982007939,9.61497948655389,1027993.799595,641082.143843,USDT,62.362452389845934
2025-01-31,9.550561598574088,6.990030579091257,1038790.728933,803536.883479,USDT,77.35310501898275
2025-02-07,9.120790061551206,6.583021548267669,1120511.180455,869924.911965,USDT,77.63643300834842
2025-02-14,10.572774438765103,9.066726851682981,943475.488785,883947.07504,USDT,93.69051825377464
2025-02-21,7.557816310676364,6.163950620505713,865897.773659,794697.823727,USDT,91.77732613503181
2025-02-28,5.976837020957359,4.656551785592703,878218.930057,824507.148941,USDT,93.88401009387101
2025-03-07,5.942508469609862,5.067649707719909,943784.001302,821079.647789,USDT,86.99868260706656
2025-03-14,4.894613273581695,3.4382649700061814,1032640.041478,746675.913966,USDT,72.30747249518772
2025-03-21,4.8957707284056164,3.435516909902275,1002935.538938,751921.280166,USDT,74.9720446602384
2025-03-28,3.9201643205414545,2.9398823189605525,1003554.229999,794846.863959,USDT,79.20318007725324
2025-04-04,3.623486952027168,2.6938668345207017,1004159.578238,795373.927453,USDT,79.20792119999925
2025-04-11,3.304523782646538,2.2540190722012046,977326.82683,653292.829934,USDT,66.84486826714686
2025-04-18,3.3740650568127903,2.4097541385730135,1368532.962731,820802.542402,USDT,59.97681932074425
2025-04-25,3.487211122467958,2.581474529644258,1413760.824955,831070.934854,USDT,58.78440823825013
2025-05-02,3.554756728870217,2.5902408144866405,1033466.219618,832985.628125,USDT,80.60114712147016
2025-05-09,2.5416188862365052,1.5934516771326113,10951463.68449,2648212.918937,USDT,24.181360548978752
2025-05-16,3.028570597052162,1.7696073423954464,15990511.005505,13423491.874409,USDT,83.94660977243153
2025-05-23,4.4167877935082345,3.2599196978697274,15938256.740058,12255632.243079,USDT,76.89443358178958
2025-05-30,4.271721956963219,3.048804441318026,15947720.011144,11950731.03809,USDT,74.93692533941547
2025-06-06,4.887476935258744,3.9977234645583386,18005059.092474,14067790.511517,USDT,78.13243177522948
2025-06-13,4.374791323895479,3.1981857535960034,15978030.671533,12450638.429299,USDT,77.92348559876956
2025-06-20,4.359567690374753,3.010595802492561,15987081.892667,12532317.640344,USDT,78.39027612720467
2025-06-27,3.9775321516598927,2.5392698388685324,15861210.805588,11573887.74658,USDT,72.96976181983817
2025-07-04,4.402055835872125,3.068915621453115,15870212.313583,12549252.136081,USDT,79.07425488782116
2025-07-11,4.6089995316523105,3.362720612173111,15879593.303922,13132272.112122,USDT,82.69904562907504
2025-07-18,4.690754196267955,3.5447517573730463,23382656.691833,21391943.602747,USDT,91.48636908405147
2025-07-25,4.304971748478284,2.9418333063263638,23395165.413563,18421239.5786,USDT,78.73951413876544
2025-08-01,4.288528601817541,2.9489029662538115,33410099.276114,19283613.098486,USDT,57.71791618791298
2025-08-08,3.965336312416945,2.4138407969101405,33425036.102915,22775335.027843,USDT,68.13855027027708
2025-08-15,5.2490474277888,3.971895632382803,50018570.18689,46840598.251375,USDT,93.64641587386288
2025-08-22,4.895653850091535,3.4027700970843746,108854702.11755,78888166.172139,USDT,72.4710688996689
2025-08-29,3.931224417326504,2.2448232330740425,208116990.151235,112269720.80642,USDT,53.94548552947818
2025-09-05,4.912211983467441,3.5899061561780385,333872453.366534,294569555.501267,USDT,88.22816992867656
2025-09-12,5.379110267336619,4.218437878050262,400737726.268998,314855945.880804,USDT,78.5690802840596
2025-09-19,5.144743262375114,3.922658628978492,401080882.233891,225739243.65915,USDT,56.28272342522419
2025-09-26,4.134491923013942,2.518755674791994,548212310.949843,341189349.64082,USDT,62.23671793317974
2025-10-03,5.063463242125264,3.7865081501916174,724252130.920611,511725522.95241,USDT,70.65571519989119
2025-10-10,4.676298628692711,3.3537374543545333,899349073.757752,477286568.720042,USDT,53.07022408171219
2025-10-17,4.011612421489508,2.5979802317246645,899920135.91624,586593169.520727,USDT,65.1828030187919
2025-10-24,4.248446676283013,2.9078620962140755,776695994.13503,539204683.575395,USDT,69.42287428376427
2025-10-31,4.838020378324432,3.89456179383035,745375643.848109,458539176.347592,USDT,61.517864198019346
2025-11-07,3.491815291187109,2.0944615415720116,659172221.176929,412795913.87967,USDT,62.62337832480824
2025-11-14,4.778475008241138,3.9170993020828497,502766556.807276,379736871.664382,USDT,75.52946124257532
2025-11-21,3.737097833654932,2.4041766165896696,516625835.134068,260862358.967528,USDT,50.49347927012445
2025-11-28,3.9231553209398773,2.614604523758898,308932336.676975,221665734.372745,USDT,71.75219556395047
2025-12-05,4.748621122370618,3.880802254461412,279242164.680044,192029800.832218,USDT,68.76819661251587
2025-12-12,4.430322265634658,3.4620847859650623,288584888.373257,258947419.48413,USDT,89.73006900805085
2025-12-19,4.1593529516642365,3.10116655186532,350051147.246416,271538748.591406,USDT,77.5711637363263
2025-12-26,4.294355977054938,3.3608399652275183,334815605.771805,268960428.247978,USDT,80.33091158579063
2026-01-02,4.467885319912569,3.631389131889218,353507542.994008,285607093.394948,USDT,80.79236187607715
2026-01-09,4.238010578388969,3.2888462077034255,342403362.731636,236564451.450438,USDT,69.0894065885238
2026-01-16,4.206496588145823,3.2476330585301207,258534930.432605,223265140.557658,USDT,86.35782413775567
2026-01-23,4.539002117039567,3.7488400317694626,261699751.916369,213993556.686297,USDT,81.77063796173663
2026-01-30,4.161018791173256,3.154354583493629,243491103.512546,188659424.442425,USDT,77.48103389440848
2026-02-06,3.679847695729336,2.4989393549299344,329498095.546038,183560412.609907,USDT,55.70909668103368
2026-02-13,3.2935652448505666,2.0180946421396735,322283738.655973,240038331.332279,USDT,74.48043526282652
2026-02-20,3.5417626708651677,2.305062290750726,310386289.280489,196973179.274011,USDT,63.46065727665271
2026-02-27,3.9479171234920805,2.8538517960824654,256357080.885676,193153881.954163,USDT,75.34563948335064
2026-03-06,3.5574416054072953,2.3101161159225514,323977100.776978,210780312.309285,USDT,65.06025018551657
2026-03-13,3.3832777409974457,2.1684523684061494,280789949.306231,164289444.080101,USDT,58.50973102350115
2024-03-15,14.842000546753281,13.721043049846202,1147299942.6907432,1060928345.8759147,DAI,92.47175096930079
2024-03-22,14.842000546753281,13.924433835568124,1009404839.6565855,952693785.4964832,DAI,94.38173347976058
2024-03-29,14.593547078340062,13.58411583319545,1032730552.6421059,987610242.2662699,DAI,95.6309697374207
2024-04-05,13.102826267860738,12.293481990513945,991226511.1202755,903946009.4968992,DAI,91.19469660625475
2024-04-12,13.102826267860738,12.262466076874647,988864346.0544431,943333550.525062,DAI,95.39564797628223
2024-04-19,13.102826267860738,12.151373344227254,870584592.8347768,810235140.0976399,DAI,93.06793926358972
2024-04-26,11.959901388645507,10.906418547644256,817216694.9697596,757356820.1458544,DAI,92.6751527235845
2024-05-03,10.436001549691865,9.585883398901073,808960770.0408456,730183934.063164,DAI,90.26197080314488
2024-05-10,10.436001549691865,9.591742251800158,759473535.5735273,695505729.4406537,DAI,91.57734889543354
2024-05-17,10.436001549691865,9.653293953971362,746693724.9689289,699312865.6604376,DAI,93.65457915017795
2024-05-24,8.617769635880023,8.099844029774257,802152731.1455289,762484373.7614679,DAI,95.05476253538254
2024-05-31,8.617769635880023,8.185220428949394,895437397.7880453,855641240.3139437,DAI,95.5556739563918
2024-06-07,8.617769635880023,8.217637762530378,991041774.9552692,949229345.9523188,DAI,95.78096200789945
2024-06-14,8.617769635880023,8.174616198588028,989351290.4276785,934560851.032383,DAI,94.4619833293379
2024-06-21,8.617769635880023,8.042314282129771,970780314.1122899,924760610.9053808,DAI,95.25951417247363
2024-06-28,8.617769635880023,8.221672494462478,1011473383.426031,973427252.147401,DAI,96.23854350474737
2024-07-05,8.617769635880023,8.153329347807846,974609664.3395212,924025502.3097552,DAI,94.80980295182626
