date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2024-11-01,0.4312576245729728,0.044641898787456925,169077604.11008978,22141810.59561875,WBTC,13.095649605492268
2024-11-08,0.438762071381196,0.046203086662722256,181077743.03065193,23889998.843270965,WBTC,13.193227639924244
2024-11-15,0.4542888958881917,0.04957045700568403,204041861.9911681,29016543.10222251,WBTC,14.220877431258923
2024-11-22,0.4400520394571851,0.05340725122078849,191398165.54319707,1772717.4767010254,WBTC,0.9261935565944266
2024-11-29,0.0309375644419792,0.00022971251103674284,189447222.3687562,1762371.1896310244,WBTC,0.9302702713690861
2024-12-06,0.03113592526674915,0.00023266876472765,196419459.08010533,1841959.6481188908,WBTC,0.9377684149754675
2024-12-13,0.03147927382070841,0.00023787935191192858,185408768.61571646,1813913.2684370836,WBTC,0.9783319753321119
2024-12-20,0.035565567626349125,0.0003036483104570286,163020855.1166621,1757939.797502716,WBTC,1.0783527029377233
2024-12-27,0.036244484954894,0.00031528342164255,156255216.86833528,1702134.90165308,WBTC,1.0893299665555123
2025-01-03,0.03630863108148845,0.00031639600584401666,161877028.40982974,1763387.1650668238,WBTC,1.0893374942628642
2025-01-10,0.0363314064330277,0.0003167930626985571,157852678.8888882,1720676.806097451,WBTC,1.0900523312047352
2025-01-17,0.03635256166707246,0.00031716216879594284,169297063.14108118,1847962.8584598058,WBTC,1.091550452307512
2025-01-24,0.036404794246408446,0.0003180742516061429,174811369.56787497,1910713.4841851522,WBTC,1.093014424009343
2025-01-31,0.03515069095483801,0.0002968678391439286,168398736.16493496,1725168.9102915574,WBTC,1.0244547848636307
2025-02-07,0.026206146241872102,0.00017238819464395,159944999.88467926,1067776.0283941363,WBTC,0.6675895021188568
2025-02-14,0.02228516818520752,0.00011919103189776,157248881.6551738,1052488.808565453,WBTC,0.669314018317423
2025-02-21,0.022319998362936133,0.00011956379825199999,157484415.81232706,1055449.7345213161,WBTC,0.670193129318324
2025-02-28,0.0193197404176254,9.022088949416001e-05,134009946.12023991,698511.3903974249,WBTC,0.5212384682034632
2025-03-07,0.01758676815244424,7.423387269932e-05,140542653.89078063,745675.9876672415,WBTC,0.5305691667433047
2025-03-14,0.015703087993020982,5.975482077390001e-05,125615679.06270353,537910.7376089215,WBTC,0.4282194242172689
2025-03-21,0.01436605286706114,4.953219280582e-05,127684891.0401039,551673.2456929256,WBTC,0.4320583596062696
2025-03-28,0.01652948727747005,6.5573747961825e-05,115164965.00500214,571144.2265968248,WBTC,0.49593574449661615
2025-04-04,0.016537047456335767,6.563382738961666e-05,110178175.1864079,548020.8897467448,WBTC,0.49739514093382015
2025-04-11,0.016850233791977833,6.814937526795e-05,107584187.10037033,552152.3535141258,WBTC,0.5132281689306226
2025-04-18,0.016979863049432116,6.91965536424e-05,109417227.08591826,556447.8688350039,WBTC,0.5085559958470355
